PROVINCE_NAME,TYPE,PROVINCE_CODE,DISTRICT_NAME,TYPE_1,DISTRICT_CODE,WARD_NAME,TYPE_2,WARD_CODE
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Thọ Hải,Xã,15520
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Tây Hồ,Xã,15523
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Xuân Giang,Xã,15526
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Xuân Sinh,Xã,15532
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Xuân Hưng,Xã,15535
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Thọ Diên,Xã,15538
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Thọ Lâm,Xã,15541
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Thọ Xương,Xã,15544
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Xuân Bái,Xã,15547
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Xuân Phú,Xã,15550
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Sao Vàng,Thị trấn,15553
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Lam Sơn,Thị trấn,15556
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Xuân Thiên,Xã,15559
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Thuận Minh,Xã,15565
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Thọ Lập,Xã,15568
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Quảng Phú,Xã,15571
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Xuân Tín,Xã,15574
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Phú Xuân,Xã,15577
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Xuân Lai,Xã,15583
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Xuân Lập,Xã,15586
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Xuân Minh,Xã,15592
Thanh Hóa,Tỉnh,38,Thọ Xuân,Huyện,395,Trường Xuân,Xã,15598
Thanh Hóa,Tỉnh,38,Thường Xuân,Huyện,396,Bát Mọt,Xã,15607
Thanh Hóa,Tỉnh,38,Thường Xuân,Huyện,396,Yên Nhân,Xã,15610
Thanh Hóa,Tỉnh,38,Thường Xuân,Huyện,396,Xuân Lẹ,Xã,15619
Thanh Hóa,Tỉnh,38,Thường Xuân,Huyện,396,Vạn Xuân,Xã,15622
Thanh Hóa,Tỉnh,38,Thường Xuân,Huyện,396,Lương Sơn,Xã,15628
Thanh Hóa,Tỉnh,38,Thường Xuân,Huyện,396,Xuân Cao,Xã,15631
Thanh Hóa,Tỉnh,38,Thường Xuân,Huyện,396,Luận Thành,Xã,15634
Thanh Hóa,Tỉnh,38,Thường Xuân,Huyện,396,Luận Khê,Xã,15637
Thanh Hóa,Tỉnh,38,Thường Xuân,Huyện,396,Xuân Thắng,Xã,15640
Thanh Hóa,Tỉnh,38,Thường Xuân,Huyện,396,Xuân Lộc,Xã,15643
Thanh Hóa,Tỉnh,38,Thường Xuân,Huyện,396,Thường Xuân,Thị trấn,15646
Thanh Hóa,Tỉnh,38,Thường Xuân,Huyện,396,Xuân Dương,Xã,15649
Thanh Hóa,Tỉnh,38,Thường Xuân,Huyện,396,Thọ Thanh,Xã,15652
Thanh Hóa,Tỉnh,38,Thường Xuân,Huyện,396,Ngọc Phụng,Xã,15655
Thanh Hóa,Tỉnh,38,Thường Xuân,Huyện,396,Xuân Chinh,Xã,15658
Thanh Hóa,Tỉnh,38,Thường Xuân,Huyện,396,Tân Thành,Xã,15661
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Triệu Sơn,Thị trấn,15664
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Thọ Sơn,Xã,15667
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Thọ Bình,Xã,15670
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Thọ Tiến,Xã,15673
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Hợp Lý,Xã,15676
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Hợp Tiến,Xã,15679
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Hợp Thành,Xã,15682
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Triệu Thành,Xã,15685
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Hợp Thắng,Xã,15688
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Minh Sơn,Xã,15691
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Dân Lực,Xã,15700
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Dân Lý,Xã,15703
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Dân Quyền,Xã,15706
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,An Nông,Xã,15709
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Văn Sơn,Xã,15712
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Thái Hòa,Xã,15715
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Nưa,Thị trấn,15718
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Đồng Lợi,Xã,15721
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Đồng Tiến,Xã,15724
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Đồng Thắng,Xã,15727
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Tiến Nông,Xã,15730
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Khuyến Nông,Xã,15733
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Xuân Thịnh,Xã,15736
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Xuân Lộc,Xã,15739
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Thọ Dân,Xã,15742
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Xuân Thọ,Xã,15745
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Thọ Tân,Xã,15748
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Thọ Ngọc,Xã,15751
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Thọ Cường,Xã,15754
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Thọ Phú,Xã,15757
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Thọ Vực,Xã,15760
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Thọ Thế,Xã,15763
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Nông Trường,Xã,15766
Thanh Hóa,Tỉnh,38,Triệu Sơn,Huyện,397,Bình Sơn,Xã,15769
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Hóa,Thị trấn,15772
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Ngọc,Xã,15775
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Vũ,Xã,15778
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Phúc,Xã,15781
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Tiến,Xã,15784
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Công,Xã,15787
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Phú,Xã,15790
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Long,Xã,15793
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Giang,Xã,15796
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Duy,Xã,15799
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Nguyên,Xã,15802
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Hợp,Xã,15805
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Thịnh,Xã,15808
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Quang,Xã,15811
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Thành,Xã,15814
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Toán,Xã,15817
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Chính,Xã,15820
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Hòa,Xã,15823
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Minh Tâm,Xã,15829
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Viên,Xã,15832
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Lý,Xã,15835
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Vận,Xã,15838
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Trung,Xã,15841
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Tân Châu,Xã,15847
Thanh Hóa,Tỉnh,38,Thiệu Hóa,Huyện,398,Thiệu Giao,Xã,15853
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Bút Sơn,Thị trấn,15865
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Giang,Xã,15871
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Xuân,Xã,15877
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Phượng,Xã,15880
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Phú,Xã,15883
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Quỳ,Xã,15886
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Kim,Xã,15889
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Trung,Xã,15892
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Trinh,Xã,15895
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Sơn,Xã,15901
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Cát,Xã,15907
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Xuyên,Xã,15910
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Quý,Xã,15916
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Hợp,Xã,15919
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Đức,Xã,15928
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Hà,Xã,15937
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Đạt,Xã,15940
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Đạo,Xã,15946
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Thắng,Xã,15949
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Đồng,Xã,15952
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Thái,Xã,15955
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Thịnh,Xã,15958
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Thành,Xã,15961
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Lộc,Xã,15964
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Trạch,Xã,15967
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Phong,Xã,15973
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Lưu,Xã,15976
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Châu,Xã,15979
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Tân,Xã,15982
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Yến,Xã,15985
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Tiến,Xã,15988
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Hải,Xã,15991
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Ngọc,Xã,15994
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Đông,Xã,15997
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Thanh,Xã,16000
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Phụ,Xã,16003
Thanh Hóa,Tỉnh,38,Hoằng Hóa,Huyện,399,Hoằng Trường,Xã,16006
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Hậu Lộc,Thị trấn,16012
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Đồng Lộc,Xã,16015
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Đại Lộc,Xã,16018
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Triệu Lộc,Xã,16021
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Tiến Lộc,Xã,16027
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Lộc Sơn,Xã,16030
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Cầu Lộc,Xã,16033
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Thành Lộc,Xã,16036
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Tuy Lộc,Xã,16039
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Phong Lộc,Xã,16042
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Mỹ Lộc,Xã,16045
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Thuần Lộc,Xã,16048
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Xuân Lộc,Xã,16057
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Hoa Lộc,Xã,16063
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Liên Lộc,Xã,16066
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Quang Lộc,Xã,16069
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Phú Lộc,Xã,16072
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Hòa Lộc,Xã,16075
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Minh Lộc,Xã,16078
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Hưng Lộc,Xã,16081
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Hải Lộc,Xã,16084
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Đa Lộc,Xã,16087
Thanh Hóa,Tỉnh,38,Hậu Lộc,Huyện,400,Ngư Lộc,Xã,16090
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Sơn,Thị trấn,16093
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Ba Đình,Xã,16096
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Vịnh,Xã,16099
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Văn,Xã,16102
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Thiện,Xã,16105
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Tiến,Xã,16108
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Phượng,Xã,16114
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Trung,Xã,16117
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Bạch,Xã,16120
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Thanh,Xã,16123
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Yên,Xã,16132
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Giáp,Xã,16135
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Hải,Xã,16138
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Thành,Xã,16141
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga An,Xã,16144
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Phú,Xã,16147
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Điền,Xã,16150
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Tân,Xã,16153
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Thủy,Xã,16156
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Liên,Xã,16159
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Thái,Xã,16162
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Thạch,Xã,16165
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Thắng,Xã,16168
Thanh Hóa,Tỉnh,38,Nga Sơn,Huyện,401,Nga Trường,Xã,16171
Thanh Hóa,Tỉnh,38,Như Xuân,Huyện,402,Yên Cát,Thị trấn,16174
Thanh Hóa,Tỉnh,38,Như Xuân,Huyện,402,Bãi Trành,Xã,16177
Thanh Hóa,Tỉnh,38,Như Xuân,Huyện,402,Xuân Hòa,Xã,16180
Thanh Hóa,Tỉnh,38,Như Xuân,Huyện,402,Xuân Bình,Xã,16183
Thanh Hóa,Tỉnh,38,Như Xuân,Huyện,402,Hóa Quỳ,Xã,16186
Thanh Hóa,Tỉnh,38,Như Xuân,Huyện,402,Cát Vân,Xã,16195
Thanh Hóa,Tỉnh,38,Như Xuân,Huyện,402,Cát Tân,Xã,16198
Thanh Hóa,Tỉnh,38,Như Xuân,Huyện,402,Tân Bình,Xã,16201
Thanh Hóa,Tỉnh,38,Như Xuân,Huyện,402,Bình Lương,Xã,16204
Thanh Hóa,Tỉnh,38,Như Xuân,Huyện,402,Thanh Quân,Xã,16207
Thanh Hóa,Tỉnh,38,Như Xuân,Huyện,402,Thanh Xuân,Xã,16210
Thanh Hóa,Tỉnh,38,Như Xuân,Huyện,402,Thanh Hòa,Xã,16213
Thanh Hóa,Tỉnh,38,Như Xuân,Huyện,402,Thanh Phong,Xã,16216
Thanh Hóa,Tỉnh,38,Như Xuân,Huyện,402,Thanh Lâm,Xã,16219
Thanh Hóa,Tỉnh,38,Như Xuân,Huyện,402,Thanh Sơn,Xã,16222
Thanh Hóa,Tỉnh,38,Như Xuân,Huyện,402,Thượng Ninh,Xã,16225
Thanh Hóa,Tỉnh,38,Như Thanh,Huyện,403,Bến Sung,Thị trấn,16228
Thanh Hóa,Tỉnh,38,Như Thanh,Huyện,403,Cán Khê,Xã,16231
Thanh Hóa,Tỉnh,38,Như Thanh,Huyện,403,Xuân Du,Xã,16234
Thanh Hóa,Tỉnh,38,Như Thanh,Huyện,403,Phượng Nghi,Xã,16240
Thanh Hóa,Tỉnh,38,Như Thanh,Huyện,403,Mậu Lâm,Xã,16243
Thanh Hóa,Tỉnh,38,Như Thanh,Huyện,403,Xuân Khang,Xã,16246
Thanh Hóa,Tỉnh,38,Như Thanh,Huyện,403,Phú Nhuận,Xã,16249
Thanh Hóa,Tỉnh,38,Như Thanh,Huyện,403,Hải Long,Xã,16252
Thanh Hóa,Tỉnh,38,Như Thanh,Huyện,403,Xuân Thái,Xã,16258
Thanh Hóa,Tỉnh,38,Như Thanh,Huyện,403,Xuân Phúc,Xã,16261
Thanh Hóa,Tỉnh,38,Như Thanh,Huyện,403,Yên Thọ,Xã,16264
Thanh Hóa,Tỉnh,38,Như Thanh,Huyện,403,Yên Lạc,Xã,16267
Thanh Hóa,Tỉnh,38,Như Thanh,Huyện,403,Thanh Tân,Xã,16273
Thanh Hóa,Tỉnh,38,Như Thanh,Huyện,403,Thanh Kỳ,Xã,16276
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Nông Cống,Thị trấn,16279
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Tân Phúc,Xã,16282
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Tân Thọ,Xã,16285
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Hoàng Sơn,Xã,16288
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Tân Khang,Xã,16291
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Hoàng Giang,Xã,16294
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Trung Chính,Xã,16297
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Trung Thành,Xã,16303
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Tế Thắng,Xã,16309
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Tế Lợi,Xã,16315
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Tế Nông,Xã,16318
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Minh Nghĩa,Xã,16321
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Minh Khôi,Xã,16324
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Vạn Hòa,Xã,16327
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Trường Trung,Xã,16330
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Vạn Thắng,Xã,16333
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Trường Giang,Xã,16336
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Vạn Thiện,Xã,16339
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Thăng Long,Xã,16342
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Trường Minh,Xã,16345
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Trường Sơn,Xã,16348
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Thăng Bình,Xã,16351
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Công Liêm,Xã,16354
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Tượng Văn,Xã,16357
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Thăng Thọ,Xã,16360
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Tượng Lĩnh,Xã,16363
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Tượng Sơn,Xã,16366
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Công Chính,Xã,16369
Thanh Hóa,Tỉnh,38,Nông Cống,Huyện,404,Yên Mỹ,Xã,16375
Thanh Hóa,Tỉnh,38,Đông Sơn,Huyện,405,Rừng Thông,Thị trấn,16378
Thanh Hóa,Tỉnh,38,Đông Sơn,Huyện,405,Đông Hoàng,Xã,16381
Thanh Hóa,Tỉnh,38,Đông Sơn,Huyện,405,Đông Ninh,Xã,16384
Thanh Hóa,Tỉnh,38,Đông Sơn,Huyện,405,Đông Hòa,Xã,16390
Thanh Hóa,Tỉnh,38,Đông Sơn,Huyện,405,Đông Yên,Xã,16393
Thanh Hóa,Tỉnh,38,Đông Sơn,Huyện,405,Đông Minh,Xã,16399
Thanh Hóa,Tỉnh,38,Đông Sơn,Huyện,405,Đông Thanh,Xã,16402
Thanh Hóa,Tỉnh,38,Đông Sơn,Huyện,405,Đông Tiến,Xã,16405
Thanh Hóa,Tỉnh,38,Đông Sơn,Huyện,405,Đông Khê,Xã,16408
Thanh Hóa,Tỉnh,38,Đông Sơn,Huyện,405,Đông Thịnh,Xã,16414
Thanh Hóa,Tỉnh,38,Đông Sơn,Huyện,405,Đông Văn,Xã,16417
Thanh Hóa,Tỉnh,38,Đông Sơn,Huyện,405,Đông Phú,Xã,16420
Thanh Hóa,Tỉnh,38,Đông Sơn,Huyện,405,Đông Nam,Xã,16423
Thanh Hóa,Tỉnh,38,Đông Sơn,Huyện,405,Đông Quang,Xã,16426
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Tân Phong,Thị trấn,16438
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Trạch,Xã,16447
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Đức,Xã,16453
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Định,Xã,16456
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Nhân,Xã,16462
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Ninh,Xã,16465
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Bình,Xã,16468
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Hợp,Xã,16471
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Văn,Xã,16474
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Long,Xã,16477
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Yên,Xã,16480
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Hòa,Xã,16483
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Khê,Xã,16489
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Trung,Xã,16492
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Chính,Xã,16495
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Ngọc,Xã,16498
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Trường,Xã,16501
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Phúc,Xã,16510
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Giao,Xã,16519
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Hải,Xã,16540
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Lưu,Xã,16543
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Lộc,Xã,16546
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Tiên Trang,Xã,16549
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Nham,Xã,16552
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Thạch,Xã,16555
Thanh Hóa,Tỉnh,38,Quảng Xương,Huyện,406,Quảng Thái,Xã,16558
Thanh Hóa,Tỉnh,38,Nghi Sơn,Thị xã,407,Hải Hòa,Phường,16561
Thanh Hóa,Tỉnh,38,Nghi Sơn,Thị xã,407,Hải Châu,Phường,16564
Thanh Hóa,Tỉnh,38,Nghi Sơn,Thị xã,407,Thanh Thủy,Xã,16567
